"PublishedIndicatorDashboardId","PublishedIndicatorId","DashboardId","DashboardNameEN","DashboardNameAR","SortOrder","EntityClassification","EntityClassificationName","EntityId","CreatedAt","UpdatedAt"
"ae6ba5d5-c9aa-4f1b-0b91-08deb9658cc1","7d9f00cc-54cf-48cc-23ca-08deb9658cc0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 10:41:44 AM",""
"7c0c8d32-70a5-423c-0b92-08deb9658cc1","7d9f00cc-54cf-48cc-23ca-08deb9658cc0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 10:41:44 AM",""
"508ac1c7-1980-468d-0b93-08deb9658cc1","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 10:52:21 AM",""
"1b724b44-8ed8-46f7-0b94-08deb9658cc1","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 10:52:21 AM",""
"186570dc-8e1b-47f8-0b95-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:00:31 AM",""
"a11e19c4-a815-4e6f-0b96-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:00:31 AM",""
"150b206d-cddc-49cc-0b99-08deb9658cc1","bc645899-8766-4c2c-23ce-08deb9658cc0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:26:41 AM",""
"68f8582d-b8f4-4a5e-0b9a-08deb9658cc1","bc645899-8766-4c2c-23ce-08deb9658cc0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:26:41 AM",""
"062e0491-ebad-48f4-0b9b-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","6","DiversificationTargets","","5/24/2026 1:56:34 PM",""
"c48c8706-8390-465b-0b9c-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","6","DiversificationTargets","","5/24/2026 1:56:34 PM",""
"0465c77f-c336-4c7f-daa3-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 10:57:09 AM",""
"272a64e9-6996-4477-daa4-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 10:57:09 AM",""
"a72011b9-4e1c-4f17-daa5-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:02:22 AM",""
"dc2f40f2-26e2-4299-daa6-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:02:22 AM",""
"72dd5f17-0795-4320-daa7-08deb966925f","2edd52f8-2cf0-492a-ff70-08deb966925e","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:08:24 AM",""
"361b717a-3098-4fc7-daa8-08deb966925f","2edd52f8-2cf0-492a-ff70-08deb966925e","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/24/2026 11:08:24 AM",""
"cb9c41a9-5cdc-4afa-9313-08debee63661","f10efb73-ea8f-49a8-dfd3-08debee6364f","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/31/2026 11:38:15 AM",""
"513c74f6-33a6-45bc-9314-08debee63661","f10efb73-ea8f-49a8-dfd3-08debee6364f","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","3","SpecialProjects","831507e5-1f46-4d68-5d78-08de9e0a394b","5/31/2026 11:38:15 AM",""
"0e8fd30a-24bc-4fd4-9319-08debee63661","c65e0835-1de9-41f1-dfd6-08debee6364f","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","16","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/2/2026 1:27:00 PM",""
"6d0064c4-7810-4914-931a-08debee63661","c65e0835-1de9-41f1-dfd6-08debee6364f","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","16","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/2/2026 1:27:00 PM",""
"f036d001-75a5-4664-931f-08debee63661","26384945-9579-4e96-dfd9-08debee6364f","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","6/4/2026 7:57:08 AM",""
"ed73d55e-8d5e-42b4-9320-08debee63661","26384945-9579-4e96-dfd9-08debee6364f","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","6/4/2026 7:57:08 AM",""
"f30db5e6-ae9a-46cd-c53e-08dec461c23c","edde655f-0d43-4a62-980c-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/7/2026 9:55:28 AM",""
"def02e14-0e46-41a1-c53f-08dec461c23c","edde655f-0d43-4a62-980c-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/7/2026 9:55:28 AM",""
"d074cf64-e1a9-4009-c540-08dec461c23c","56334e27-e32b-4163-980d-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/7/2026 9:56:43 AM",""
"90d41d4d-5d89-4f0c-c541-08dec461c23c","56334e27-e32b-4163-980d-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/7/2026 9:56:43 AM",""
"cf864a5e-ca61-4d17-c542-08dec461c23c","e2f78287-077e-48ee-980e-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/7/2026 10:49:19 AM",""
"2b0e2a52-4883-4bc6-c543-08dec461c23c","e2f78287-077e-48ee-980e-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/7/2026 10:49:19 AM",""
"73746929-921a-4508-c546-08dec461c23c","6bb667c0-4287-4db5-9810-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/11/2026 1:27:50 PM","6/15/2026 11:52:27 AM"
"8b495e42-89b8-4607-c547-08dec461c23c","6bb667c0-4287-4db5-9810-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/11/2026 1:27:50 PM","6/15/2026 11:52:27 AM"
"be3c51b2-3e6f-4b21-c548-08dec461c23c","6ed25ef1-d1c4-4c93-9811-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/15/2026 11:51:47 AM","6/15/2026 11:52:27 AM"
"3bae31df-5665-49f8-c549-08dec461c23c","6ed25ef1-d1c4-4c93-9811-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/15/2026 11:51:47 AM","6/15/2026 11:52:27 AM"
"f98a381f-1aba-4e36-c558-08dec461c23c","e6478631-ea19-49ce-9819-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","6/22/2026 10:57:18 AM",""
"844b285d-b99b-451b-c559-08dec461c23c","e6478631-ea19-49ce-9819-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","6/22/2026 10:57:18 AM",""
"eac95a56-123d-41a3-c55a-08dec461c23c","db70b0f9-0325-44f2-981a-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 9:55:03 AM",""
"ec665082-8015-4f76-c55b-08dec461c23c","db70b0f9-0325-44f2-981a-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 9:55:03 AM",""
"603e7b32-43e7-45ca-c55c-08dec461c23c","a575f11f-9184-43d3-981b-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 10:20:30 AM",""
"2a836898-2971-497c-c55d-08dec461c23c","a575f11f-9184-43d3-981b-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 10:20:30 AM",""
"af3a08a6-ab3b-4cf2-c55e-08dec461c23c","225aa6f6-56e3-497b-981c-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","13","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/23/2026 11:11:56 AM",""
"4e17450b-c475-4951-c55f-08dec461c23c","225aa6f6-56e3-497b-981c-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","13","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/23/2026 11:11:56 AM",""
"66b36329-121d-4f9c-c560-08dec461c23c","774f3591-1aca-43fc-981d-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","6/25/2026 12:02:26 PM",""
"369e8c60-f743-49e0-c561-08dec461c23c","774f3591-1aca-43fc-981d-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","6/25/2026 12:02:26 PM",""
"b8c4808c-43c0-4830-c562-08dec461c23c","3246e1e8-af83-46dd-981e-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","10","6","DiversificationTargets","","6/28/2026 10:27:43 AM",""
"a5aa40c5-5662-4c3f-c563-08dec461c23c","3246e1e8-af83-46dd-981e-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","10","6","DiversificationTargets","","6/28/2026 10:27:43 AM",""
"cbc1db11-0036-4b63-c564-08dec461c23c","ba18197c-7b0a-454a-981f-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/2/2026 11:47:08 AM",""
"8055d614-66d7-4ea0-c565-08dec461c23c","ba18197c-7b0a-454a-981f-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/2/2026 11:47:08 AM",""
"d6a7a1b0-5198-4d1c-c566-08dec461c23c","5c9c8cbf-0a81-41fe-9820-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/2/2026 12:43:47 PM",""
"c9d9c964-a876-4cbe-c567-08dec461c23c","5c9c8cbf-0a81-41fe-9820-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/2/2026 12:43:47 PM",""
"6cae46bc-8f6b-4a09-c568-08dec461c23c","9877beae-0c69-41b0-9821-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/5/2026 11:43:02 AM",""
"5877cf98-5da1-4075-c569-08dec461c23c","9877beae-0c69-41b0-9821-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/5/2026 11:43:02 AM",""
"57a3559a-0d4e-4037-c56c-08dec461c23c","b05f6bd5-256d-4940-9823-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","7/5/2026 12:12:54 PM",""
"648d509c-2bc9-4d6c-c56d-08dec461c23c","b05f6bd5-256d-4940-9823-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","7/5/2026 12:12:54 PM",""
"2c47a004-f046-44f7-c56e-08dec461c23c","3b7d26fa-9bed-4f0c-9824-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/6/2026 10:16:58 AM",""
"b25d62e1-37d6-4edf-c56f-08dec461c23c","3b7d26fa-9bed-4f0c-9824-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/6/2026 10:16:58 AM",""
"0669d724-8d39-497b-c572-08dec461c23c","4f91e1dd-ba9f-4d46-9826-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","10","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:05:12 AM",""
"1038b2b6-f5a1-48f6-c573-08dec461c23c","4f91e1dd-ba9f-4d46-9826-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","10","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:05:12 AM",""
"0ef09dce-4742-4157-c574-08dec461c23c","4156ff1a-bda7-44e7-9827-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:57:08 AM",""
"30f90838-85ab-4a76-c575-08dec461c23c","4156ff1a-bda7-44e7-9827-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:57:08 AM",""
"77c3b6d1-6a30-4e73-c588-08dec461c23c","4f9134c3-4745-4447-9831-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/23/2026 8:48:34 AM",""
"bf6fbbfe-3b83-48b4-c589-08dec461c23c","4f9134c3-4745-4447-9831-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/23/2026 8:48:34 AM",""
"3bb585f2-fe98-4500-c58a-08dec461c23c","fe118e23-ca38-4822-9832-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/23/2026 8:50:45 AM",""
"32089aed-fe32-4d31-c58b-08dec461c23c","fe118e23-ca38-4822-9832-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/23/2026 8:50:45 AM",""
"ef60f2ab-e452-4195-c58c-08dec461c23c","0c2adf88-a3ed-4cc0-9833-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","15","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/23/2026 10:24:45 AM",""
"74758d10-940d-4061-c58d-08dec461c23c","0c2adf88-a3ed-4cc0-9833-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","15","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/23/2026 10:24:45 AM",""
"d6bcba5b-41f1-49c0-c590-08dec461c23c","a598da16-09c2-43c4-9835-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","5","NationalIndicators","","7/26/2026 1:38:28 PM","8/5/2026 9:16:45 AM"
"aeabe746-c0ce-4ba4-c591-08dec461c23c","a598da16-09c2-43c4-9835-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","5","NationalIndicators","","7/26/2026 1:38:28 PM","8/5/2026 9:16:45 AM"
"7ccc9d49-5e3b-4402-c592-08dec461c23c","b5ade6c5-419c-4b5f-9836-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","5","NationalIndicators","","7/26/2026 1:59:23 PM","8/5/2026 9:16:45 AM"
"1cc07dbf-1343-46d2-c593-08dec461c23c","b5ade6c5-419c-4b5f-9836-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","5","NationalIndicators","","7/26/2026 1:59:23 PM","8/5/2026 9:16:45 AM"
"cdbed724-46f1-4404-c594-08dec461c23c","e641b12b-e4d1-47ab-9837-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","19","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/28/2026 1:00:38 PM",""
"1c5baa75-b9d5-4bc2-c595-08dec461c23c","e641b12b-e4d1-47ab-9837-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","19","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/28/2026 1:00:38 PM",""
"e6f47d71-834f-4d8d-c596-08dec461c23c","5c5f7cbe-766d-43ec-9838-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/28/2026 1:02:31 PM",""
"b0d54307-cc0d-4a88-c597-08dec461c23c","5c5f7cbe-766d-43ec-9838-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/28/2026 1:02:31 PM",""
"917fb090-271b-4cb0-c598-08dec461c23c","df817187-b7f9-4564-9839-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","12","6","DiversificationTargets","","7/29/2026 1:55:35 PM",""
"cecc8c67-961f-4728-c599-08dec461c23c","df817187-b7f9-4564-9839-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","12","6","DiversificationTargets","","7/29/2026 1:55:35 PM",""
"c182bada-ed74-42ea-c59a-08dec461c23c","8237bfca-5944-4723-983a-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/2/2026 9:36:58 AM",""
"94a1b724-ea4f-437e-c59b-08dec461c23c","8237bfca-5944-4723-983a-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/2/2026 9:36:58 AM",""
"bd84257e-ab42-4273-c59c-08dec461c23c","c808315b-a4f3-4f8e-983b-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/2/2026 9:47:42 AM",""
"70860ae1-0552-4872-c59d-08dec461c23c","c808315b-a4f3-4f8e-983b-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/2/2026 9:47:42 AM",""
"7664075d-9ce4-4b38-c59e-08dec461c23c","a0089110-7044-43a4-983c-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/2/2026 9:53:01 AM",""
"7daf4cb2-3e40-47a1-c59f-08dec461c23c","a0089110-7044-43a4-983c-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/2/2026 9:53:01 AM",""
"e0aecd0b-e30a-4b72-c5a0-08dec461c23c","cfbc3145-b350-480b-983d-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","13","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/3/2026 8:24:02 AM",""
"095416a7-12d5-44e5-c5a1-08dec461c23c","cfbc3145-b350-480b-983d-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","13","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/3/2026 8:24:02 AM",""
"fca99b30-5c70-45d4-c5a2-08dec461c23c","86cbbcb4-a2f2-4ae7-983e-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/3/2026 8:31:38 AM",""
"52933860-d5cc-4fc4-c5a3-08dec461c23c","86cbbcb4-a2f2-4ae7-983e-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/3/2026 8:31:38 AM",""
"04698fd5-1946-40b5-c5a4-08dec461c23c","94900167-3d2b-4f52-983f-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","14","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/3/2026 8:32:43 AM",""
"f449f104-3789-4f7b-c5a5-08dec461c23c","94900167-3d2b-4f52-983f-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","14","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/3/2026 8:32:43 AM",""
"61d5e7df-f795-464f-c5a8-08dec461c23c","77bb033c-e866-42b2-9841-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/4/2026 8:20:21 AM",""
"7517e469-8a6c-40f5-c5a9-08dec461c23c","77bb033c-e866-42b2-9841-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/4/2026 8:20:21 AM",""
"6c80c245-a89b-4376-c5aa-08dec461c23c","fef5502f-a93e-4cf8-9842-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 12:21:58 PM",""
"3391fbc2-8aab-4eeb-c5ab-08dec461c23c","fef5502f-a93e-4cf8-9842-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 12:21:58 PM",""
"fd946385-e357-4835-c5ac-08dec461c23c","78356970-e976-4aba-9843-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 12:36:03 PM",""
