"PublishedIndicatorId","SourceIndicatorId","NameEN","NameAR","IndicatorTypeId","IndicatorTypeEN","IndicatorTypeAR","IndicatorTypeCode","IndicatorPriorityTypeId","PriorityTypeEN","PriorityTypeAR","PriorityTypeCode","PriorityRanking","IndicatorEntityTypeId","EntityClassification","EntityClassificationName","PublishingStatus","PublishingStatusName","Published","IsActive","InactiveReason","Completed","IsAnalysisAdded","ShowBenchmarksOnOverview","IsRankingOrRatingIndicator","OverlayEN","OverlayAR","Comment","CreatedAt","UpdatedAt"
"db70b0f9-0325-44f2-981a-08dec461c232","55f354bd-3861-430c-b907-250224a1d995","Budget Allocation by Sector","مخصصات الموازنة حسب القطاع","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","914cfe36-dbd0-4748-dd24-08decfbdd23b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","6/23/2026 9:55:03 AM",""
"a575f11f-9184-43d3-981b-08dec461c232","b8850afa-e4f2-49e8-b8dd-0fc999546ee9","Domestic vs External Debt","الدين المحلي مقابل الخارج","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","914cfe36-dbd0-4748-dd24-08decfbdd23b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","6/23/2026 10:20:30 AM",""
"225aa6f6-56e3-497b-981c-08dec461c232","ffa5b3e3-ec39-4762-b5e8-cecb0312f577","Share of High-Skilled Blue Collar (Agriculture)","نسبة الوظائف عالية المهارة من ذوي الياقات الزرقاء (الزراعة)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/23/2026 11:11:56 AM",""
"774f3591-1aca-43fc-981d-08dec461c232","4e923d8d-220e-4f8a-afb8-b073c9f6fb67","Investments into the Sector","الاستثمار في القطاع","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","0679a403-9ca5-4a05-952b-53250586775b","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/25/2026 12:02:26 PM",""
"3246e1e8-af83-46dd-981e-08dec461c232","0cc207f1-3665-47fa-fd4b-08dd8ca66f9c","World Competitiveness Index Rank","ترتيب دولة قطر في مؤشر التنافسية العالمي","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","True","","","","6/28/2026 10:27:43 AM",""
"ba18197c-7b0a-454a-981f-08dec461c232","55d5cfff-5e3e-436a-fd45-08dd8ca66f9c","Number of Jobs in the sector","عدد الوظائف في القطاع","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/2/2026 11:47:08 AM",""
"5c9c8cbf-0a81-41fe-9820-08dec461c232","70b9828b-9a49-4b1b-fd47-08dd8ca66f9c","Goods Re-export","إعادة تصدير السِّلع","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/2/2026 12:43:47 PM",""
"9877beae-0c69-41b0-9821-08dec461c232","76a27450-0ee7-4a1d-91af-d310a5d8982e","Share of Private Sector Beds in Hospitals","نسبة الأسرة في مستشفيات القطاع الخاص","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/5/2026 11:43:02 AM",""
"b05f6bd5-256d-4940-9823-08dec461c232","82cb353f-7635-44e6-fd43-08dd8ca66f9c","Global Cybersecurity Index (GCI) Rank","ترتيب دولة قطر في مؤشر الأمن السيبراني العالمي","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","7/5/2026 12:12:54 PM",""
"3b7d26fa-9bed-4f0c-9824-08dec461c232","b7423a5a-03cc-43e2-a035-57ab9a8c95a8","Exports of Pharmaceuticals, Medical Devices and Consumables","الصادرات من المستحضرات الدوائية و الأجهزة و المواد الاستهلاكية الطبية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/6/2026 10:16:58 AM",""
"4f91e1dd-ba9f-4d46-9826-08dec461c232","12a08667-7e80-45dd-870b-bda55ed79c7a","Share of high-skilled labor","نسبة الوظائف عالية المهارة من إجمالي الوظائف في القطاع","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/21/2026 8:05:12 AM",""
"4156ff1a-bda7-44e7-9827-08dec461c232","19074f95-570d-42c1-a85a-9c08cbfbd2d6","Production in Greenhouses, Overall","الإنتاج في البيوت المحمية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/21/2026 8:57:08 AM",""
"4f9134c3-4745-4447-9831-08dec461c232","61cd97c1-aa02-472b-bb04-08de0ba11ad8","Self-Sufficiency for Strategic Commodities","الاكتفاء الذاتي من السلع الاستراتيجية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/23/2026 8:48:34 AM",""
"fe118e23-ca38-4822-9832-08dec461c232","02fcdd46-0963-4e37-8af1-4770b516029f","Crop Yield - Vegetables, Open Field","إنتاجية المحاصيل - الخضراوات  ، الحقول المكشوفة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/23/2026 8:50:45 AM",""
"0c2adf88-a3ed-4cc0-9833-08dec461c232","cc2c80e4-646d-4222-9130-0e41c6995a1c","Port Utilization","نسبة استغلال الموانئ","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/23/2026 10:24:45 AM",""
"a598da16-09c2-43c4-9835-08dec461c232","8be3e6c5-7a69-45f4-91b3-08dd8c9b1913","Total Exports (Goods and Services)","إجمالي الصادرات (السلع والخدمات)","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","False","False","","","","7/26/2026 1:38:28 PM",""
"b5ade6c5-419c-4b5f-9836-08dec461c232","bf24acec-dc99-4bfe-91b2-08dd8c9b1913","Gross National Income","الدخل القومي الإجمالي","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","False","False","","","","7/26/2026 1:59:23 PM",""
"e641b12b-e4d1-47ab-9837-08dec461c232","2c5f499f-a5f1-471a-b662-08dd8ca641ed","Sector Exports - Passenger","صادرات القطاع - الركاب","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/28/2026 1:00:38 PM",""
"5c5f7cbe-766d-43ec-9838-08dec461c232","a46e0a94-6d58-4983-fd46-08dd8ca66f9c","Sector Exports (Transportation and Storage)","صادرات القطاع (النقل والتخزين)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/28/2026 1:02:31 PM",""
"df817187-b7f9-4564-9839-08dec461c232","9220070d-11ed-44bf-a68f-ccda8cc7f780","Greenhouse Gas Emissions","انبعاثات الغازات الدفيئة","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","7/29/2026 1:55:35 PM",""
"8237bfca-5944-4723-983a-08dec461c232","d05eeb9f-1b44-4422-91b5-08dd8c9b1913","Number of International Visitors","عدد السياح من خارج الدولة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","56f68520-57a9-4bff-a680-11cc3322f780","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/2/2026 9:36:58 AM",""
"c808315b-a4f3-4f8e-983b-08dec461c232","763a8c21-54b8-4fae-fc29-08dd8f984037","Number of Hotel Keys and Occupancy Rate","عدد الغرف الفندقية المتاحة ومعدل نسب الإشغال للفنادق","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","56f68520-57a9-4bff-a680-11cc3322f780","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/2/2026 9:47:42 AM",""
"a0089110-7044-43a4-983c-08dec461c232","41a2ec6f-77e9-4800-1883-08dd8c9ac2e7","Number of Room Nights Sold","عدد الليالي الفندقية المباعة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","56f68520-57a9-4bff-a680-11cc3322f780","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/2/2026 9:53:01 AM",""
"cfbc3145-b350-480b-983d-08dec461c232","533daac2-2e84-4f4d-fd3e-08dd8ca66f9c","Private Expenditure on Health as a Percentage of Total Current Health Expenditure","نسبة إنفاق القطاع الخاص في الصحة من الإنفاق الحالي على قطاع الصحة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/3/2026 8:24:02 AM",""
"86cbbcb4-a2f2-4ae7-983e-08dec461c232","bafacc7e-f737-476e-b6ba-fd40d28b5b2c","Total Value of Corporate Bonds Issued in Qatar","إجمالي قيمة سندات الشركات التي تمّ إصدارها في دولة قطر","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/3/2026 8:31:38 AM",""
"94900167-3d2b-4f52-983f-08dec461c232","47ddf8d8-71d4-4f57-4a6f-08dd8f83b962","Qatar's Credit Rating","التصنيف الائتماني لدولة قطر","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","8/3/2026 8:32:43 AM",""
"77bb033c-e866-42b2-9841-08dec461c232","cee2553d-6094-4b68-fd50-08dd8ca66f9c","Number of Qatari Jobs (Financial & Insurance)","عدد الوظائف للقطريين (الأنشطة المالية وأنشطة التأمين)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/4/2026 8:20:21 AM",""
"fef5502f-a93e-4cf8-9842-08dec461c232","360e8845-c761-46a1-9c6f-5f6bbc0cf7e1","Number of Hospital Beds","عدد الأسرة في المستشفيات","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/4/2026 12:21:58 PM",""
"78356970-e976-4aba-9843-08dec461c232","583bc855-3436-4eee-fd3d-08dd8ca66f9c","number of medical graduates - Qataris","عدد خريجي الطب من القطريين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/4/2026 12:36:03 PM",""
"fb62d5b6-f515-40e2-9844-08dec461c232","9bfcfd0f-206c-4a81-b656-08dd8ca641ed","Pharmaceuticals, Medical Devices and Consumables Produced in Qatar","الأدوية والأجهزة الطبية والمواد الاستهلاكية المنتجة في قطر","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/4/2026 1:06:13 PM",""
"5fad875e-7c72-43d4-9849-08dec461c232","194fcb35-bb1c-46c6-8de5-2c125292c51a","Inflation","معدل التضخم","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","True","False","","","","8/5/2026 9:16:42 AM",""
"5fab87f3-d983-46d4-9850-08dec461c232","f87388f1-b2c3-48e3-b667-08dd8ca641ed","Number of Jobs in the Sector (Financial & Insurance Sector)","عدد الوظائف في القطاع (الأنشطة المالية وأنشطة التأمين)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/10/2026 11:27:48 AM",""
"f0c369a6-468a-4ebc-00d1-08dec462e11d","d7768ce6-7e13-4213-1886-08dd8c9ac2e7","Total Production","إجمالي الإنتاج","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/7/2026 10:03:29 AM",""
"f8a7c25c-ab6b-4c5d-00d2-08dec462e11d","a556ef9d-4795-4695-b2d3-25142a6a5fe4","Number of Students per Teacher in Public Schools (K-12 Public Schools)","نسبة المعلمين الى الطلبة في المدارس الحكومية (رياض الأطفال – المرحلة الثانوية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/7/2026 10:50:51 AM",""
"9f8975c5-215a-4533-00d3-08dec462e11d","b702a135-ef05-4f35-bacf-c59380d5d28e","Share of Qatari Students Out of Total Number of Students in Public Schools (K-12)","نسبة الطلبة القطريين من إجمالي عدد الطلاب في المدارس الحكومية (رياض الأطفال – المرحلة الثانوية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/7/2026 10:51:44 AM",""
"2d6acf61-cf68-4f92-00d4-08dec462e11d","e7d27610-ec54-4087-fd41-08dd8ca66f9c","Sector Contribution To GDP (ICT)","مساهمة القطاع في الناتج المحلي الإجمالي (المعلومات والاتصالات)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/8/2026 12:39:41 PM",""
"32bb4d16-587b-4c9a-c6c9-08decabb6cc2","293496ae-5d13-4139-83a1-4d833396793b","Share of Qatari Teachers","نسبة المعلمين القطريين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/15/2026 11:52:26 AM",""
"3a1df49d-ed50-444c-16f3-08decfcf5819","d5b90910-0224-4d72-9a42-77664d400101","State Budget Performance","أداء ميزانية الولاية","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","914cfe36-dbd0-4748-dd24-08decfbdd23b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","6/23/2026 9:22:23 AM",""
"4cc09467-f0d6-435c-16f4-08decfcf5819","1c7e993d-4388-4448-9b76-edfcaeac4023","Revenue vs Expenditure","الإيرادات مقابل الإنفاق","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","914cfe36-dbd0-4748-dd24-08decfbdd23b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","6/23/2026 9:37:27 AM",""
"af7b505f-f7e9-43f1-16f5-08decfcf5819","9229663a-6caa-480d-876b-66b1f05549af","Expenditure Breakdown","تفصيل الإنفاق","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","914cfe36-dbd0-4748-dd24-08decfbdd23b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","6/23/2026 10:06:55 AM",""
"9c037f4d-5d9a-4e73-66e2-08ded4dc1595","13262750-1a55-4af5-8b27-76570645d786","Number of Health Practitioners","عدد ممارسي مهنة الطب","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/28/2026 9:11:25 AM",""
"8c80bd45-0ad9-41ac-66e3-08ded4dc1595","5620107f-b4df-434f-8a21-58d344380e2e","Non-Hydrocarbon Government Revenues as Share of Government Revenues","نسبة الإيرادات الحكومية غير الهيدروكربونية من إجمالي الإيرادات الحكومية","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","6/28/2026 10:26:58 AM",""
"a5dc655f-39dd-465c-66e4-08ded4dc1595","6bd9178a-3172-4434-fd4d-08dd8ca66f9c","Sector Contribution To GDP (Transportation and storage)","مساهمة القطاع في الناتج المحلي الإجمالي (النقل والتخزين)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/30/2026 8:15:18 AM",""
"9edc764f-f529-4b94-1ec6-08deda71879b","eae5aa30-a5e6-4d0c-8d1a-341554b4bd64","Share of Beds in Semi-Public Hospitals","نسبة الأسرة في مستشفيات القطاع شبه حكومي","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/5/2026 11:43:47 AM",""
"6a025aec-0e58-4a9c-1ec7-08deda71879b","2ca8fc3b-0cad-4cf8-8357-dbd643445e8e","Share of Beds in Public Hospitals","نسبة الأسرة في مستشفيات القطاع الحكومي","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/5/2026 11:46:06 AM",""
"633dc513-6f33-4bb5-1ec8-08deda71879b","bc0144bd-8228-4022-fd42-08dd8ca66f9c","Network Readiness Index (NRI) Rank","ترتيب دولة قطر في مؤشر الجاهزية الشبكية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","7/5/2026 12:14:30 PM",""
"ecda5ca3-5c3f-431d-a32d-08dee641c198","fa99fe1b-67ff-4d0b-bf71-0d26577d96a2","Share of Students Who Have Completed University Education As a Percentage of Total Post-Secondary Students - Non Qatari","نسبة الطلبة الذين أكملوا تعليمهم الجامعي كنسبة من إجمالي طلاب ما بعد الثانوية  - غير القطريين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/20/2026 12:32:03 PM",""
"51923029-874a-4a0e-a32e-08dee641c198","d1ef9ef5-aa9a-4132-a04b-8cf63fe8387e","Share of high-skilled labor - Qataris","نسبة الوظائف عالية المهارة من إجمالي الوظائف في القطاع - القطريين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/21/2026 8:14:58 AM",""
"9e0bf9c1-f585-4302-a32f-08dee641c198","ad571512-2f76-4997-aec1-6107e12b97e2","Water Consumption","استهلاك المياه","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/21/2026 8:58:07 AM",""
"db232b25-daca-4ab5-a338-08dee641c198","dce52566-4595-40f2-b329-884d612aff57","Share of Students Who Have Completed University Education As a Percentage of Total Post-Secondary Students - Overall","نسبة الطلبة الذين أكملوا التعليم الجامعي كنسبة من إجمالي طلبة ما بعد المرحلة الثانوية - بشكل عام","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/22/2026 12:54:10 PM",""
"4a88b450-130e-4be4-a339-08dee641c198","a0c2e90b-f288-4654-b732-448a2355654c","Share of High-Skilled White Collar (Agriculture)","نسبة الوظائف عالية المهارة من ذوي الياقات البيضاء (الزراعة)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/23/2026 8:49:54 AM",""
"29d4d4aa-76d1-42a4-a33a-08dee641c198","51c0cbe2-7c08-440f-4a6d-08dd8f83b962","Sector Exports (Manufacturing)","صادرات القطاع (الصناعات التحويلية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","0679a403-9ca5-4a05-952b-53250586775b","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/23/2026 10:55:22 AM",""
"2fbc0553-b137-4021-0e03-08deeafdc6d6","e7f7820a-fa7c-47ba-91b0-08dd8c9b1913","Government Revenues","الإيرادات الحكومية في ميزانية الدولة","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","False","False","","","","7/26/2026 1:18:07 PM",""
"6a664f7d-84e9-44a9-0e04-08deeafdc6d6","b596bac5-0dc8-4dec-91b1-08dd8c9b1913","Trade Balance (Goods & Services)","الميزان التجاري (السلع والخدمات)","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","False","False","","","","7/26/2026 1:53:00 PM",""
"f2b33590-7ef4-45f3-0e05-08deeafdc6d6","50df01f3-d291-4a94-bd6f-8087df24aa8a","Share of Students Who Have Completed University Education As a Percentage of Total Post-Secondary Students - Qatari","نسبة الطلبة الذين أكملوا التعليم الجامعي كنسبة من إجمالي طلبة ما بعد المرحلة الثانوية - قطريين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","7/28/2026 10:11:50 AM",""
"8e7d0bcf-78ac-47f1-790e-08def0866aa3","03b6dab9-bdb3-4858-9727-4aa7bd3be850","Public Debt as a Percentage of GDP (%)","الدين العام  (نسبة من الناتج المحلي الإجمالي)","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","False","False","","","","8/2/2026 2:08:44 PM",""
"90f51bae-c903-46a5-790f-08def0866aa3","60be3657-a99d-4dc0-b655-08dd8ca641ed","Out-of-Pocket Expenditure as a Percentage of Current Health Expenditure","نسبة الإنفاق من الجيب الخاص من الإنفاق على قطاع الصحة الحالي","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/3/2026 8:25:25 AM",""
"ea03b9d1-de4d-4036-7911-08def0866aa3","e9156da3-4411-464f-a320-e7c92cb24a7a","Percentage of Floating Shares Owned by Foreigners","نسبة ملكية المستثمرين الأجانب من إجمالي القيمة السوقية للأسهم المتداولة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/3/2026 8:39:36 AM",""
